Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
391729 -- Of other plastics,"2,372,523",20.00,20.00,6,,,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","80,905",20.00,20.00,1,,,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,20.00,20.00,3,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,20.00,20.00,1,,,,Nepal
391739 -- Other,"328,346",20.00,20.00,3,,,,Nepal
391740 - Fittings,"28,520",20.00,20.00,1,,,,Nepal
391810 - Of polymers of vinyl chloride,,20.00,20.00,2,,,,Nepal
391890 - Of other plastics,"9,439",20.00,20.00,3,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"157,443",20.00,20.00,1,,,,Nepal
391990 - Other,,20.00,20.00,3,,,,Nepal
392010 - Of polymers of ethylene,"4,407,355",20.00,20.00,6,,,,Nepal
392020 - Of polymers of propylene,"2,528,557",20.00,20.00,3,,,,Nepal
392030 - Of polymers of styrene,"11,367",20.00,20.00,3,,,,Nepal
392043 -- Containing by weight not less than 6% of plasticizers,,20.00,20.00,1,,,,Nepal
392049 -- Other,"51,862",20.00,20.00,1,,,,Nepal
392051 -- Of poly(methyl methacrylate),,20.00,20.00,6,,,,Nepal
392059 -- Other,,20.00,20.00,6,,,,Nepal
392061 -- Of polycarbonates,,20.00,20.00,3,,,,Nepal
392062 -- Of poly(ethylene terephthalate),"346,151",20.00,20.00,3,,,,Nepal
392063 -- Of unsaturated polyesters,,20.00,20.00,3,,,,Nepal
392069 -- Of other polyesters,"37,076",20.00,20.00,12,,,,Nepal
392071 -- Of regenerated cellulose,,20.00,20.00,7,,,,Nepal
392072 -- Of vulcanised fibre,,20.00,20.00,3,,,,Nepal
392073 -- Of cellulose acetate,"86,074",20.00,20.00,9,,,,Nepal
392079 -- Of other cellulose derivatives,,20.00,20.00,6,,,,Nepal
392091 -- Of poly(vinyl butyral),,20.00,20.00,3,,,,Nepal
392092 -- Of polyamides,,20.00,20.00,6,,,,Nepal
392093 -- Of amino-resins,,20.00,20.00,3,,,,Nepal
392094 -- Of phenolic resins,,20.00,20.00,3,,,,Nepal
392099 -- Of other plastics,"59,484",20.00,20.00,19,,,,Nepal
392111 -- Of polymers of styrene,"11,150",20.00,20.00,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,"6,898",20.00,20.00,1,,,,Nepal
392113 -- Of polyurethanes,"54,763",20.00,20.00,2,,,,Nepal
392114 -- Of regenerated cellulose,,20.00,20.00,1,,,,Nepal
392119 -- Of other plastics,"94,011",20.00,20.00,1,,,,Nepal
392190 - Other,"72,181",20.00,20.00,22,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,20.00,20.00,1,,,,Nepal
392220 - Lavatory seats and covers,,20.00,20.00,1,,,,Nepal
392290 - Other,,20.00,20.00,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles","245,640",20.00,20.00,5,,,,Nepal
392321 -- Of polymers of ethylene,"4,262,269",20.00,20.00,1,,,,Nepal
392329 -- Of other plastics,"1,841,021",20.00,20.00,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","464,462",20.00,20.00,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,20.00,20.00,1,,,,Nepal
"392350 - Stoppers, lids, caps and other closures","2,184,403",20.00,20.00,2,,,,Nepal
392390 - Other,"892,430",20.00,20.00,3,,,,Nepal
392410 - Tableware and kitchenware,"7,796",20.00,20.00,2,,,,Nepal
392490 - Other,"86,388",20.00,20.00,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","15,916",20.00,20.00,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,20.00,20.00,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,20.00,20.00,1,,,,Nepal
392590 - Other,"10,991",20.00,20.00,2,,,,Nepal
392610 - Office or school supplies,"28,016",20.00,20.00,4,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","98,490",20.00,20.00,10,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like","15,752",20.00,20.00,2,,,,Nepal
392640 - Statuettes and other ornamental articles,"45,519",20.00,20.00,13,,,,Nepal
392690 - Other,"2,027,644",20.00,20.00,16,,,,Nepal
,2003,"22,081,374",25.01,25.01,413,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,"58,607",25.00,25.00,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,"478,547",25.00,25.00,1,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,25.00,25.00,1,,,,Nepal
390190 - Other,"80,771",25.00,25.00,2,,,,Nepal
390210 - Polypropylene,"15,079",25.00,25.00,1,,,,Nepal
390220 - Polyisobutylene,,25.00,25.00,1,,,,Nepal
390230 - Propylene copolymers,,25.00,25.00,1,,,,Nepal
390290 - Other,,25.00,25.00,1,,,,Nepal
390311 -- Expansible,,25.00,25.00,1,,,,Nepal
390319 -- Other,,25.00,25.00,2,,,,Nepal
390320 - Styrene- Acrylonitrile (SAN) copolymers,,25.00,25.00,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,25.00,25.00,1,,,,Nepal
390390 - Other,"10,618",25.00,25.00,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,25.00,25.00,2,,,,Nepal
390421 -- Non-plasticised,,25.00,25.00,2,,,,Nepal
390422 -- Plasticised,"7,407",25.00,25.00,2,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,25.00,25.00,2,,,,Nepal
390440 - Other vinyl chloride copolymers,,25.00,25.00,1,,,,Nepal
390450 - Vinylidene chloride polymers,,25.00,25.00,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,25.00,25.00,1,,,,Nepal
390469 -- Other,,25.00,25.00,2,,,,Nepal
390490 - Other,,25.00,25.00,1,,,,Nepal
390512 -- In aqueous dispersion,"102,889",25.00,25.00,3,,,,Nepal
390519 -- Other,"4,761",25.00,25.00,3,,,,Nepal
390521 -- In aqueous dispersion,,25.00,25.00,1,,,,Nepal
390529 -- Other,,25.00,25.00,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","2,377",25.00,25.00,1,,,,Nepal
390591 -- Copolymers,,25.00,25.00,1,,,,Nepal
390599 -- Other,"7,766",25.00,25.00,2,,,,Nepal
390610 - Poly(methyl methacrylate),,25.00,25.00,2,,,,Nepal
390690 - Other,"859,654",25.00,25.00,4,,,,Nepal
390710 - Polyacetals,,25.00,25.00,1,,,,Nepal
390720 - Other polyethers,"31,770",25.00,25.00,2,,,,Nepal
390730 - Epoxide resins,,25.00,25.00,2,,,,Nepal
390740 - Polycarbonates,,25.00,25.00,1,,,,Nepal
390750 - Alkyd resins,,25.00,25.00,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,25.00,25.00,3,,,,Nepal
390791 -- Unsaturated,"311,226",25.00,25.00,6,,,,Nepal
390799 -- Other,"1,478",25.00,25.00,3,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,25.00,25.00,2,,,,Nepal
390890 - Other,"40,054",25.00,25.00,3,,,,Nepal
390910 - Urea resins; thiourea resins,,25.00,25.00,2,,,,Nepal
390920 - Melamine resins,,25.00,25.00,2,,,,Nepal
390930 - Other amino-resins,,25.00,25.00,2,,,,Nepal
390940 - Phenolic resins,"30,914",25.00,25.00,7,,,,Nepal
390950 - Polyurethanes,,25.00,25.00,1,,,,Nepal
391000 Silicones in primary forms.,,25.00,25.00,3,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,25.00,25.00,2,,,,Nepal
391190 - Other,,25.00,25.00,2,,,,Nepal
391211 -- Non-plasticised,"16,753",25.00,25.00,5,,,,Nepal
391212 -- Plasticised,"31,199",25.00,25.00,4,,,,Nepal
391220 - Cellulose nitrates (including collodions),,25.00,25.00,4,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,25.00,25.00,1,,,,Nepal
391239 -- Other,,25.00,25.00,6,,,,Nepal
391290 - Other,,25.00,25.00,3,,,,Nepal
"391310 - Alginic acid, its salts and esters",,25.00,25.00,2,,,,Nepal
391390 - Other,"13,300",25.00,25.00,5,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,25.00,25.00,3,,,,Nepal
391510 - Of polymers of ethylene,,25.00,25.00,1,,,,Nepal
391520 - Of polymers of styrene,,25.00,25.00,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,25.00,25.00,2,,,,Nepal
391590 - Of other plastics,"103,581",25.00,25.00,17,,,,Nepal
391610 - Of polymers of ethylene,,25.00,25.00,3,,,,Nepal
391620 - Of polymers of vinyl chloride,,25.00,25.00,4,,,,Nepal
391690 - Of other plastics,"1,997",25.00,25.00,17,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"144,236",25.00,25.00,2,,,,Nepal
391721 -- Of polymers of ethylene,"2,695,169",25.00,25.00,2,,,,Nepal
391722 -- Of polymers of propylene,"26,211",25.00,25.00,1,,,,Nepal
391723 -- Of polymers of vinyl chloride,"285,590",25.00,25.00,2,,,,Nepal
391729 -- Of other plastics,"2,737,554",25.00,25.00,6,,,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","250,230",25.00,25.00,1,,,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","99,319",25.00,25.00,3,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,25.00,25.00,1,,,,Nepal
391739 -- Other,"78,584",25.00,25.00,3,,,,Nepal
391740 - Fittings,"92,797",25.00,25.00,1,,,,Nepal
391810 - Of polymers of vinyl chloride,,25.00,25.00,2,,,,Nepal
391890 - Of other plastics,"15,969",25.00,25.00,3,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"50,103",25.00,25.00,1,,,,Nepal
391990 - Other,"90,316",25.00,25.00,3,,,,Nepal
392010 - Of polymers of ethylene,"2,569,649",25.00,25.00,6,,,,Nepal
392020 - Of polymers of propylene,"348,714",25.00,25.00,3,,,,Nepal
392030 - Of polymers of styrene,"599,413",25.00,25.00,3,,,,Nepal
392043 -- Containing by weight not less than 6% of plasticizers,,25.00,25.00,1,,,,Nepal
392049 -- Other,"77,577",25.00,25.00,1,,,,Nepal
392051 -- Of poly(methyl methacrylate),"10,540",25.00,25.00,6,,,,Nepal
392059 -- Other,,25.00,25.00,6,,,,Nepal
392061 -- Of polycarbonates,,25.00,25.00,3,,,,Nepal
392062 -- Of poly(ethylene terephthalate),,25.00,25.00,3,,,,Nepal
392063 -- Of unsaturated polyesters,,25.00,25.00,3,,,,Nepal
392069 -- Of other polyesters,,25.00,25.00,12,,,,Nepal
392071 -- Of regenerated cellulose,,25.00,25.00,7,,,,Nepal
392072 -- Of vulcanised fibre,,25.00,25.00,3,,,,Nepal
392073 -- Of cellulose acetate,,25.00,25.00,9,,,,Nepal
392079 -- Of other cellulose derivatives,"9,891",25.00,25.00,6,,,,Nepal
392091 -- Of poly(vinyl butyral),,25.00,25.00,3,,,,Nepal
392092 -- Of polyamides,,25.00,25.00,6,,,,Nepal
392093 -- Of amino-resins,,25.00,25.00,3,,,,Nepal
392094 -- Of phenolic resins,,25.00,25.00,3,,,,Nepal
392099 -- Of other plastics,"62,772",25.00,25.00,19,,,,Nepal
392111 -- Of polymers of styrene,,25.00,25.00,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,"1,081",25.00,25.00,1,,,,Nepal
392113 -- Of polyurethanes,,25.00,25.00,2,,,,Nepal
392114 -- Of regenerated cellulose,,25.00,25.00,1,,,,Nepal
392119 -- Of other plastics,,25.00,25.00,1,,,,Nepal
392190 - Other,"26,915",25.00,25.00,22,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,25.00,25.00,1,,,,Nepal
392220 - Lavatory seats and covers,,25.00,25.00,1,,,,Nepal
392290 - Other,"4,953",25.00,25.00,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles","239,896",25.00,25.00,5,,,,Nepal
392321 -- Of polymers of ethylene,"1,252,504",25.00,25.00,1,,,,Nepal
392329 -- Of other plastics,"1,500,673",25.00,25.00,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","128,358",25.00,25.00,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports","48,755",25.00,25.00,1,,,,Nepal
"392350 - Stoppers, lids, caps and other closures","693,480",25.00,25.00,2,,,,Nepal
392390 - Other,"2,865,201",25.00,25.00,3,,,,Nepal
392410 - Tableware and kitchenware,"35,874",25.00,25.00,2,,,,Nepal
392490 - Other,"32,968",25.00,25.00,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","16,407",30.00,30.00,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,25.00,25.00,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,25.00,25.00,1,,,,Nepal
392590 - Other,"14,330",25.00,25.00,2,,,,Nepal
392610 - Office or school supplies,"15,919",25.00,25.00,4,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","116,073",25.00,25.00,10,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like",,25.00,25.00,2,,,,Nepal
392640 - Statuettes and other ornamental articles,"27,463",25.00,25.00,13,,,,Nepal
392690 - Other,"2,605,143",25.00,25.00,16,,,,Nepal
,2002,"17,533,437",30.00,30.00,126,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,"131,826",30.00,30.00,1,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,"207,490",30.00,30.00,1,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,"7,897",30.00,30.00,1,,,,Nepal
390190 - Other,"132,143",30.00,30.00,1,,,,Nepal
390210 - Polypropylene,"131,538",30.00,30.00,1,,,,Nepal
390220 - Polyisobutylene,,30.00,30.00,1,,,,Nepal
390230 - Propylene copolymers,,30.00,30.00,1,,,,Nepal
390290 - Other,"58,912",30.00,30.00,1,,,,Nepal
390311 -- Expansible,,30.00,30.00,1,,,,Nepal
390319 -- Other,,30.00,30.00,1,,,,Nepal
390320 - Styrene- Acrylonitrile (SAN) copolymers,,30.00,30.00,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,30.00,30.00,1,,,,Nepal
390390 - Other,"62,168",30.00,30.00,1,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,30.00,30.00,1,,,,Nepal
390421 -- Non-plasticised,,30.00,30.00,1,,,,Nepal
390422 -- Plasticised,,30.00,30.00,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,30.00,30.00,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,30.00,30.00,1,,,,Nepal
390450 - Vinylidene chloride polymers,,30.00,30.00,1,,,,Nepal
390461 -- Polytetrafluoroethylene,,30.00,30.00,1,,,,Nepal
390469 -- Other,,30.00,30.00,1,,,,Nepal
390490 - Other,"7,488",30.00,30.00,1,,,,Nepal
390512 -- In aqueous dispersion,"67,876",30.00,30.00,1,,,,Nepal
390519 -- Other,"5,692",30.00,30.00,1,,,,Nepal
390521 -- In aqueous dispersion,,30.00,30.00,1,,,,Nepal
390529 -- Other,,30.00,30.00,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,30.00,30.00,1,,,,Nepal
390591 -- Copolymers,,30.00,30.00,1,,,,Nepal
390599 -- Other,,30.00,30.00,1,,,,Nepal
390610 - Poly(methyl methacrylate),,30.00,30.00,1,,,,Nepal
390690 - Other,"22,465",30.00,30.00,1,,,,Nepal
390710 - Polyacetals,,30.00,30.00,1,,,,Nepal
390720 - Other polyethers,,30.00,30.00,1,,,,Nepal
390730 - Epoxide resins,"6,982",30.00,30.00,1,,,,Nepal
390740 - Polycarbonates,,30.00,30.00,1,,,,Nepal
390750 - Alkyd resins,,30.00,30.00,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,30.00,30.00,1,,,,Nepal
390791 -- Unsaturated,,30.00,30.00,1,,,,Nepal
390799 -- Other,"5,312",30.00,30.00,1,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","17,477",30.00,30.00,1,,,,Nepal
390890 - Other,"37,473",30.00,30.00,1,,,,Nepal
390910 - Urea resins; thiourea resins,,30.00,30.00,1,,,,Nepal
390920 - Melamine resins,,30.00,30.00,1,,,,Nepal
390930 - Other amino-resins,"19,026",30.00,30.00,1,,,,Nepal
390940 - Phenolic resins,,30.00,30.00,1,,,,Nepal
390950 - Polyurethanes,,30.00,30.00,1,,,,Nepal
391000 Silicones in primary forms.,,30.00,30.00,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,30.00,30.00,1,,,,Nepal
391190 - Other,,30.00,30.00,1,,,,Nepal
391211 -- Non-plasticised,,30.00,30.00,1,,,,Nepal
391212 -- Plasticised,,30.00,30.00,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,30.00,30.00,1,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,30.00,30.00,1,,,,Nepal
391239 -- Other,,30.00,30.00,1,,,,Nepal
391290 - Other,"10,299",30.00,30.00,1,,,,Nepal
"391310 - Alginic acid, its salts and esters",,30.00,30.00,1,,,,Nepal
391390 - Other,,30.00,30.00,1,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,30.00,30.00,1,,,,Nepal
391510 - Of polymers of ethylene,,30.00,30.00,1,,,,Nepal
391520 - Of polymers of styrene,,30.00,30.00,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Nepal
391590 - Of other plastics,"2,625",30.00,30.00,1,,,,Nepal
391610 - Of polymers of ethylene,,30.00,30.00,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Nepal
391690 - Of other plastics,,30.00,30.00,1,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"40,180",30.00,30.00,1,,,,Nepal
391721 -- Of polymers of ethylene,"5,375,158",30.00,30.00,1,,,,Nepal
391722 -- Of polymers of propylene,,30.00,30.00,1,,,,Nepal
391723 -- Of polymers of vinyl chloride,"23,598",30.00,30.00,1,,,,Nepal
391729 -- Of other plastics,"1,070,360",30.00,30.00,1,,,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","169,889",30.00,30.00,1,,,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","29,818",30.00,30.00,1,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,30.00,30.00,1,,,,Nepal
391739 -- Other,"114,384",30.00,30.00,1,,,,Nepal
391740 - Fittings,"20,734",30.00,30.00,1,,,,Nepal
391810 - Of polymers of vinyl chloride,"64,756",30.00,30.00,1,,,,Nepal
391890 - Of other plastics,,30.00,30.00,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"1,302",30.00,30.00,1,,,,Nepal
391990 - Other,,30.00,30.00,1,,,,Nepal
392010 - Of polymers of ethylene,"101,532",30.00,30.00,1,,,,Nepal
392020 - Of polymers of propylene,"62,409",30.00,30.00,1,,,,Nepal
392030 - Of polymers of styrene,,30.00,30.00,1,,,,Nepal
392043 -- Containing by weight not less than 6% of plasticizers,,30.00,30.00,1,,,,Nepal
392049 -- Other,,30.00,30.00,1,,,,Nepal
392051 -- Of poly(methyl methacrylate),,30.00,30.00,1,,,,Nepal
392059 -- Other,,30.00,30.00,1,,,,Nepal
392061 -- Of polycarbonates,,30.00,30.00,1,,,,Nepal
392062 -- Of poly(ethylene terephthalate),,30.00,30.00,1,,,,Nepal
392063 -- Of unsaturated polyesters,,30.00,30.00,1,,,,Nepal
392069 -- Of other polyesters,,30.00,30.00,1,,,,Nepal
392071 -- Of regenerated cellulose,,30.00,30.00,1,,,,Nepal
392072 -- Of vulcanised fibre,,30.00,30.00,1,,,,Nepal
392073 -- Of cellulose acetate,"18,891",30.00,30.00,1,,,,Nepal
392079 -- Of other cellulose derivatives,,30.00,30.00,1,,,,Nepal
392091 -- Of poly(vinyl butyral),"7,882",30.00,30.00,1,,,,Nepal
392092 -- Of polyamides,,30.00,30.00,1,,,,Nepal
392093 -- Of amino-resins,,30.00,30.00,1,,,,Nepal
392094 -- Of phenolic resins,,30.00,30.00,1,,,,Nepal
392099 -- Of other plastics,"56,511",30.00,30.00,1,,,,Nepal
392111 -- Of polymers of styrene,,30.00,30.00,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,,30.00,30.00,1,,,,Nepal
392113 -- Of polyurethanes,,30.00,30.00,1,,,,Nepal
392114 -- Of regenerated cellulose,,30.00,30.00,1,,,,Nepal
392119 -- Of other plastics,"15,775",30.00,30.00,1,,,,Nepal
392190 - Other,"161,399",30.00,30.00,1,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,30.00,30.00,1,,,,Nepal
392220 - Lavatory seats and covers,,30.00,30.00,1,,,,Nepal
392290 - Other,,30.00,30.00,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles","262,242",30.00,30.00,1,,,,Nepal
392321 -- Of polymers of ethylene,"2,232,566",30.00,30.00,1,,,,Nepal
392329 -- Of other plastics,"891,754",30.00,30.00,1,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","152,230",30.00,30.00,1,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,30.00,30.00,1,,,,Nepal
"392350 - Stoppers, lids, caps and other closures","910,803",30.00,30.00,1,,,,Nepal
392390 - Other,"2,481,917",30.00,30.00,1,,,,Nepal
392410 - Tableware and kitchenware,"2,815",30.00,30.00,1,,,,Nepal
392490 - Other,"49,741",30.00,30.00,1,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","40,836",30.00,30.00,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,30.00,30.00,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,30.00,30.00,1,,,,Nepal
392590 - Other,"7,521",30.00,30.00,1,,,,Nepal
392610 - Office or school supplies,"540,814",30.00,30.00,1,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","1,985",30.00,30.00,1,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like",,30.00,30.00,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"20,729",30.00,30.00,1,,,,Nepal
392690 - Other,"1,668,219",30.00,30.00,1,,,,Nepal
,2001,"13,476,209",35.00,35.00,126,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,"8,221",35.00,35.00,1,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,"83,564",35.00,35.00,1,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,35.00,35.00,1,,,,Nepal
390190 - Other,"87,266",35.00,35.00,1,,,,Nepal
390210 - Polypropylene,"31,824",35.00,35.00,1,,,,Nepal
390220 - Polyisobutylene,,35.00,35.00,1,,,,Nepal
390230 - Propylene copolymers,"9,448",35.00,35.00,1,,,,Nepal
390290 - Other,,35.00,35.00,1,,,,Nepal
390311 - - Expansible,,35.00,35.00,1,,,,Nepal
390319 - - Other,,35.00,35.00,1,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,35.00,35.00,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,35.00,35.00,1,,,,Nepal
390390 - Other,"7,706",35.00,35.00,1,,,,Nepal
"390410 - Polyvinyl chloride, not mixed with any other substances","11,155",35.00,35.00,1,,,,Nepal
