Importer,Year,Value,Ad val. duties,Number of lines,Yemen
,(US$),Simple average,MFN duties,Pref. duties,Yemen
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Yemen
391220 - Cellulose nitrates (including collodions),,25.00,25.00,4,,,,Yemen
391231 -- Carboxymethylcellulose and its salts,,25.00,25.00,1,,,,Yemen
391239 -- Other,,25.00,25.00,6,,,,Yemen
391290 - Other,,25.00,25.00,3,,,,Yemen
"391310 - Alginic acid, its salts and esters",,25.00,25.00,2,,,,Yemen
391390 - Other,,25.00,25.00,5,,,,Yemen
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,25.00,25.00,3,,,,Yemen
391510 - Of polymers of ethylene,,25.00,25.00,1,,,,Yemen
391520 - Of polymers of styrene,,25.00,25.00,1,,,,Yemen
391530 - Of polymers of vinyl chloride,,25.00,25.00,2,,,,Yemen
391590 - Of other plastics,,25.00,25.00,17,,,,Yemen
391610 - Of polymers of ethylene,,25.00,25.00,3,,,,Yemen
391620 - Of polymers of vinyl chloride,,25.00,25.00,4,,,,Yemen
391690 - Of other plastics,,25.00,25.00,17,,,,Yemen
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,25.00,25.00,2,,,,Yemen
391721 -- Of polymers of ethylene,,25.00,25.00,2,,,,Yemen
391722 -- Of polymers of propylene,,25.00,25.00,1,,,,Yemen
391723 -- Of polymers of vinyl chloride,,25.00,25.00,2,,,,Yemen
391729 -- Of other plastics,,25.00,25.00,6,,,,Yemen
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,25.00,25.00,1,,,,Yemen
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,25.00,25.00,3,,,,Yemen
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,25.00,25.00,1,,,,Yemen
391739 -- Other,,25.00,25.00,3,,,,Yemen
391740 - Fittings,,25.00,25.00,1,,,,Yemen
391810 - Of polymers of vinyl chloride,,25.00,25.00,2,,,,Yemen
391890 - Of other plastics,,25.00,25.00,3,,,,Yemen
391910 - In rolls of a width not exceeding 20 cm,,25.00,25.00,1,,,,Yemen
391990 - Other,,25.00,25.00,3,,,,Yemen
392010 - Of polymers of ethylene,,25.00,25.00,6,,,,Yemen
392020 - Of polymers of propylene,,25.00,25.00,3,,,,Yemen
392030 - Of polymers of styrene,,25.00,25.00,3,,,,Yemen
392043 -- Containing by weight not less than 6% of plasticizers,,25.00,25.00,1,,,,Yemen
392049 -- Other,,25.00,25.00,1,,,,Yemen
392051 -- Of poly(methyl methacrylate),,25.00,25.00,6,,,,Yemen
392059 -- Other,,25.00,25.00,6,,,,Yemen
392061 -- Of polycarbonates,,25.00,25.00,3,,,,Yemen
392062 -- Of poly(ethylene terephthalate),,25.00,25.00,3,,,,Yemen
392063 -- Of unsaturated polyesters,,25.00,25.00,3,,,,Yemen
392069 -- Of other polyesters,,25.00,25.00,12,,,,Yemen
392071 -- Of regenerated cellulose,,25.00,25.00,7,,,,Yemen
392072 -- Of vulcanised fibre,,25.00,25.00,3,,,,Yemen
392073 -- Of cellulose acetate,,25.00,25.00,9,,,,Yemen
392079 -- Of other cellulose derivatives,,25.00,25.00,6,,,,Yemen
392091 -- Of poly(vinyl butyral),,25.00,25.00,3,,,,Yemen
392092 -- Of polyamides,,25.00,25.00,6,,,,Yemen
392093 -- Of amino-resins,,25.00,25.00,3,,,,Yemen
392094 -- Of phenolic resins,,25.00,25.00,3,,,,Yemen
392099 -- Of other plastics,,25.00,25.00,19,,,,Yemen
392111 -- Of polymers of styrene,,25.00,25.00,1,,,,Yemen
392112 -- Of polymers of vinyl chloride,,25.00,25.00,1,,,,Yemen
392113 -- Of polyurethanes,,25.00,25.00,2,,,,Yemen
392114 -- Of regenerated cellulose,,25.00,25.00,1,,,,Yemen
392119 -- Of other plastics,,25.00,25.00,1,,,,Yemen
392190 - Other,,25.00,25.00,22,,,,Yemen
"392210 - Baths, shower-baths, sinks and wash-basins",,25.00,25.00,1,,,,Yemen
392220 - Lavatory seats and covers,,25.00,25.00,1,,,,Yemen
392290 - Other,,25.00,25.00,1,,,,Yemen
"392310 - Boxes, cases, crates and similar articles",,25.00,25.00,5,,,,Yemen
392321 -- Of polymers of ethylene,,25.00,25.00,1,,,,Yemen
392329 -- Of other plastics,,25.00,25.00,2,,,,Yemen
"392330 - Carboys, bottles, flasks and similar articles",,25.00,25.00,2,,,,Yemen
"392340 - Spools, cops, bobbins and similar supports",,25.00,25.00,1,,,,Yemen
"392350 - Stoppers, lids, caps and other closures",,25.00,25.00,2,,,,Yemen
392390 - Other,,25.00,25.00,3,,,,Yemen
392410 - Tableware and kitchenware,,25.00,25.00,2,,,,Yemen
392490 - Other,,25.00,25.00,3,,,,Yemen
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,30.00,30.00,1,,,,Yemen
"392520 - Doors, windows and their frames and thresholds for doors",,25.00,25.00,1,,,,Yemen
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,25.00,25.00,1,,,,Yemen
392590 - Other,,25.00,25.00,2,,,,Yemen
392610 - Office or school supplies,,25.00,25.00,4,,,,Yemen
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,25.00,25.00,10,,,,Yemen
"392630 - Fittings for furniture, coachwork or the like",,25.00,25.00,2,,,,Yemen
392640 - Statuettes and other ornamental articles,,25.00,25.00,13,,,,Yemen
392690 - Other,"5,298",25.00,25.00,16,,,,Yemen
,2002,,30.00,30.00,126,,,,Yemen
390110 - Polyethylene having a specific gravity of less than 0.94,,30.00,30.00,1,,,,Yemen
390120 - Polyethylene having a specific gravity of 0.94 or more,,30.00,30.00,1,,,,Yemen
390130 - Ethylene-vinyl acetate copolymers,,30.00,30.00,1,,,,Yemen
390190 - Other,,30.00,30.00,1,,,,Yemen
390210 - Polypropylene,,30.00,30.00,1,,,,Yemen
390220 - Polyisobutylene,,30.00,30.00,1,,,,Yemen
390230 - Propylene copolymers,,30.00,30.00,1,,,,Yemen
390290 - Other,,30.00,30.00,1,,,,Yemen
390311 -- Expansible,,30.00,30.00,1,,,,Yemen
390319 -- Other,,30.00,30.00,1,,,,Yemen
390320 - Styrene- Acrylonitrile (SAN) copolymers,,30.00,30.00,1,,,,Yemen
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,30.00,30.00,1,,,,Yemen
390390 - Other,,30.00,30.00,1,,,,Yemen
"390410 - Poly(vinyl chloride), not mixed with any other substances",,30.00,30.00,1,,,,Yemen
390421 -- Non-plasticised,,30.00,30.00,1,,,,Yemen
390422 -- Plasticised,,30.00,30.00,1,,,,Yemen
390430 - Vinyl chloride-vinyl acetate copolymers,,30.00,30.00,1,,,,Yemen
390440 - Other vinyl chloride copolymers,,30.00,30.00,1,,,,Yemen
390450 - Vinylidene chloride polymers,,30.00,30.00,1,,,,Yemen
390461 -- Polytetrafluoroethylene,,30.00,30.00,1,,,,Yemen
390469 -- Other,,30.00,30.00,1,,,,Yemen
390490 - Other,,30.00,30.00,1,,,,Yemen
390512 -- In aqueous dispersion,,30.00,30.00,1,,,,Yemen
390519 -- Other,,30.00,30.00,1,,,,Yemen
390521 -- In aqueous dispersion,,30.00,30.00,1,,,,Yemen
390529 -- Other,,30.00,30.00,1,,,,Yemen
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,30.00,30.00,1,,,,Yemen
390591 -- Copolymers,,30.00,30.00,1,,,,Yemen
390599 -- Other,,30.00,30.00,1,,,,Yemen
390610 - Poly(methyl methacrylate),,30.00,30.00,1,,,,Yemen
390690 - Other,,30.00,30.00,1,,,,Yemen
390710 - Polyacetals,,30.00,30.00,1,,,,Yemen
390720 - Other polyethers,,30.00,30.00,1,,,,Yemen
390730 - Epoxide resins,,30.00,30.00,1,,,,Yemen
390740 - Polycarbonates,,30.00,30.00,1,,,,Yemen
390750 - Alkyd resins,,30.00,30.00,1,,,,Yemen
390760 - Poly(ethylene terephthalate),,30.00,30.00,1,,,,Yemen
390791 -- Unsaturated,,30.00,30.00,1,,,,Yemen
390799 -- Other,,30.00,30.00,1,,,,Yemen
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,30.00,30.00,1,,,,Yemen
390890 - Other,,30.00,30.00,1,,,,Yemen
390910 - Urea resins; thiourea resins,,30.00,30.00,1,,,,Yemen
390920 - Melamine resins,,30.00,30.00,1,,,,Yemen
390930 - Other amino-resins,,30.00,30.00,1,,,,Yemen
390940 - Phenolic resins,,30.00,30.00,1,,,,Yemen
390950 - Polyurethanes,,30.00,30.00,1,,,,Yemen
391000 Silicones in primary forms.,,30.00,30.00,1,,,,Yemen
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,30.00,30.00,1,,,,Yemen
391190 - Other,,30.00,30.00,1,,,,Yemen
391211 -- Non-plasticised,,30.00,30.00,1,,,,Yemen
391212 -- Plasticised,,30.00,30.00,1,,,,Yemen
391220 - Cellulose nitrates (including collodions),,30.00,30.00,1,,,,Yemen
391231 -- Carboxymethylcellulose and its salts,,30.00,30.00,1,,,,Yemen
391239 -- Other,,30.00,30.00,1,,,,Yemen
391290 - Other,,30.00,30.00,1,,,,Yemen
"391310 - Alginic acid, its salts and esters",,30.00,30.00,1,,,,Yemen
391390 - Other,,30.00,30.00,1,,,,Yemen
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,30.00,30.00,1,,,,Yemen
391510 - Of polymers of ethylene,,30.00,30.00,1,,,,Yemen
391520 - Of polymers of styrene,,30.00,30.00,1,,,,Yemen
391530 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Yemen
391590 - Of other plastics,,30.00,30.00,1,,,,Yemen
391610 - Of polymers of ethylene,,30.00,30.00,1,,,,Yemen
391620 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Yemen
391690 - Of other plastics,,30.00,30.00,1,,,,Yemen
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,30.00,30.00,1,,,,Yemen
391721 -- Of polymers of ethylene,,30.00,30.00,1,,,,Yemen
391722 -- Of polymers of propylene,,30.00,30.00,1,,,,Yemen
391723 -- Of polymers of vinyl chloride,,30.00,30.00,1,,,,Yemen
391729 -- Of other plastics,,30.00,30.00,1,,,,Yemen
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,30.00,30.00,1,,,,Yemen
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,30.00,30.00,1,,,,Yemen
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,30.00,30.00,1,,,,Yemen
391739 -- Other,,30.00,30.00,1,,,,Yemen
391740 - Fittings,,30.00,30.00,1,,,,Yemen
391810 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Yemen
391890 - Of other plastics,,30.00,30.00,1,,,,Yemen
391910 - In rolls of a width not exceeding 20 cm,,30.00,30.00,1,,,,Yemen
391990 - Other,,30.00,30.00,1,,,,Yemen
392010 - Of polymers of ethylene,,30.00,30.00,1,,,,Yemen
392020 - Of polymers of propylene,,30.00,30.00,1,,,,Yemen
392030 - Of polymers of styrene,,30.00,30.00,1,,,,Yemen
392043 -- Containing by weight not less than 6% of plasticizers,,30.00,30.00,1,,,,Yemen
392049 -- Other,,30.00,30.00,1,,,,Yemen
392051 -- Of poly(methyl methacrylate),,30.00,30.00,1,,,,Yemen
392059 -- Other,,30.00,30.00,1,,,,Yemen
392061 -- Of polycarbonates,,30.00,30.00,1,,,,Yemen
392062 -- Of poly(ethylene terephthalate),,30.00,30.00,1,,,,Yemen
392063 -- Of unsaturated polyesters,,30.00,30.00,1,,,,Yemen
392069 -- Of other polyesters,,30.00,30.00,1,,,,Yemen
392071 -- Of regenerated cellulose,,30.00,30.00,1,,,,Yemen
392072 -- Of vulcanised fibre,,30.00,30.00,1,,,,Yemen
392073 -- Of cellulose acetate,,30.00,30.00,1,,,,Yemen
392079 -- Of other cellulose derivatives,,30.00,30.00,1,,,,Yemen
392091 -- Of poly(vinyl butyral),,30.00,30.00,1,,,,Yemen
392092 -- Of polyamides,,30.00,30.00,1,,,,Yemen
392093 -- Of amino-resins,,30.00,30.00,1,,,,Yemen
392094 -- Of phenolic resins,,30.00,30.00,1,,,,Yemen
392099 -- Of other plastics,,30.00,30.00,1,,,,Yemen
392111 -- Of polymers of styrene,,30.00,30.00,1,,,,Yemen
392112 -- Of polymers of vinyl chloride,,30.00,30.00,1,,,,Yemen
392113 -- Of polyurethanes,,30.00,30.00,1,,,,Yemen
392114 -- Of regenerated cellulose,,30.00,30.00,1,,,,Yemen
392119 -- Of other plastics,,30.00,30.00,1,,,,Yemen
392190 - Other,,30.00,30.00,1,,,,Yemen
"392210 - Baths, shower-baths, sinks and wash-basins",,30.00,30.00,1,,,,Yemen
392220 - Lavatory seats and covers,,30.00,30.00,1,,,,Yemen
392290 - Other,,30.00,30.00,1,,,,Yemen
"392310 - Boxes, cases, crates and similar articles",,30.00,30.00,1,,,,Yemen
392321 -- Of polymers of ethylene,,30.00,30.00,1,,,,Yemen
392329 -- Of other plastics,,30.00,30.00,1,,,,Yemen
"392330 - Carboys, bottles, flasks and similar articles",,30.00,30.00,1,,,,Yemen
"392340 - Spools, cops, bobbins and similar supports",,30.00,30.00,1,,,,Yemen
"392350 - Stoppers, lids, caps and other closures",,30.00,30.00,1,,,,Yemen
392390 - Other,,30.00,30.00,1,,,,Yemen
392410 - Tableware and kitchenware,,30.00,30.00,1,,,,Yemen
392490 - Other,,30.00,30.00,1,,,,Yemen
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,30.00,30.00,1,,,,Yemen
"392520 - Doors, windows and their frames and thresholds for doors",,30.00,30.00,1,,,,Yemen
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,30.00,30.00,1,,,,Yemen
392590 - Other,,30.00,30.00,1,,,,Yemen
392610 - Office or school supplies,,30.00,30.00,1,,,,Yemen
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,30.00,30.00,1,,,,Yemen
"392630 - Fittings for furniture, coachwork or the like",,30.00,30.00,1,,,,Yemen
392640 - Statuettes and other ornamental articles,,30.00,30.00,1,,,,Yemen
392690 - Other,,30.00,30.00,1,,,,Yemen
,2001,,35.00,35.00,126,,,,Yemen
390110 - Polyethylene having a specific gravity of less than 0.94,,35.00,35.00,1,,,,Yemen
390120 - Polyethylene having a specific gravity of 0.94 or more,,35.00,35.00,1,,,,Yemen
390130 - Ethylene-vinyl acetate copolymers,,35.00,35.00,1,,,,Yemen
390190 - Other,,35.00,35.00,1,,,,Yemen
390210 - Polypropylene,,35.00,35.00,1,,,,Yemen
390220 - Polyisobutylene,,35.00,35.00,1,,,,Yemen
390230 - Propylene copolymers,,35.00,35.00,1,,,,Yemen
390290 - Other,,35.00,35.00,1,,,,Yemen
390311 - - Expansible,,35.00,35.00,1,,,,Yemen
390319 - - Other,,35.00,35.00,1,,,,Yemen
390320 - Styrene-acrylonitrile (SAN) copolymers,,35.00,35.00,1,,,,Yemen
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,35.00,35.00,1,,,,Yemen
390390 - Other,,35.00,35.00,1,,,,Yemen
"390410 - Polyvinyl chloride, not mixed with any other substances",,35.00,35.00,1,,,,Yemen
390421 - - Non-plasticised,,35.00,35.00,1,,,,Yemen
390422 - - Plasticised,,35.00,35.00,1,,,,Yemen
390430 - Vinyl chloride-vinyl acetate copolymers,,35.00,35.00,1,,,,Yemen
390440 - Other vinyl chloride copolymers,,35.00,35.00,1,,,,Yemen
390450 - Vinylidene chloride polymers,,35.00,35.00,1,,,,Yemen
390461 - - Polytetrafluoroethylene,,35.00,35.00,1,,,,Yemen
390469 - - Other,,35.00,35.00,1,,,,Yemen
390490 - Other,,35.00,35.00,1,,,,Yemen
390512 - - In aqueous dispersion,,35.00,35.00,1,,,,Yemen
390519 - - Other,,35.00,35.00,1,,,,Yemen
390521 - - In aqueous dispersion,,35.00,35.00,1,,,,Yemen
390529 - - Other,,35.00,35.00,1,,,,Yemen
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,35.00,35.00,1,,,,Yemen
390591 - - Copolymers,,35.00,35.00,1,,,,Yemen
390599 - - Other,,35.00,35.00,1,,,,Yemen
390610 - Polymethyl methacrylate,,35.00,35.00,1,,,,Yemen
390690 - Other,,35.00,35.00,1,,,,Yemen
390710 - Polyacetals,,35.00,35.00,1,,,,Yemen
390720 - Other polyethers,,35.00,35.00,1,,,,Yemen
390730 - Epoxide resins,,35.00,35.00,1,,,,Yemen
390740 - Polycarbonates,,35.00,35.00,1,,,,Yemen
390750 - Alkyd resins,,35.00,35.00,1,,,,Yemen
390760 - Polyethylene terephthalate,,35.00,35.00,1,,,,Yemen
390791 - - Unsaturated,,35.00,35.00,1,,,,Yemen
390799 - - Other,,35.00,35.00,1,,,,Yemen
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,35.00,35.00,1,,,,Yemen
390890 - Other,,35.00,35.00,1,,,,Yemen
390910 - Urea resins; thiourea resins,,35.00,35.00,1,,,,Yemen
390920 - Melamine resins,,35.00,35.00,1,,,,Yemen
390930 - Other amino-resins,,35.00,35.00,1,,,,Yemen
390940 - Phenolic resins,,35.00,35.00,1,,,,Yemen
390950 - Polyurethanes,,35.00,35.00,1,,,,Yemen
391000 Silicones in primary forms,,35.00,35.00,1,,,,Yemen
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,35.00,35.00,1,,,,Yemen
391190 - Other,,35.00,35.00,1,,,,Yemen
391211 - - Non-plasticised,,35.00,35.00,1,,,,Yemen
391212 - - Plasticised,,35.00,35.00,1,,,,Yemen
391220 - Cellulose nitrates (including collodions),,35.00,35.00,1,,,,Yemen
391231 - - Carboxymethylcellulose and its salts,,35.00,35.00,1,,,,Yemen
391239 - - Other,,35.00,35.00,1,,,,Yemen
391290 - Other,,35.00,35.00,1,,,,Yemen
"391310 - Alginic acid, its salts and esters",,35.00,35.00,1,,,,Yemen
391390 - Other,,35.00,35.00,1,,,,Yemen
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,35.00,35.00,1,,,,Yemen
391510 - Of polymers of ethylene,,35.00,35.00,1,,,,Yemen
391520 - Of polymers of styrene,,35.00,35.00,1,,,,Yemen
391530 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Yemen
391590 - Of other plastics,,35.00,35.00,1,,,,Yemen
391610 - Of polymers of ethylene,,35.00,35.00,1,,,,Yemen
391620 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Yemen
391690 - Of other plastics,,35.00,35.00,1,,,,Yemen
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,35.00,35.00,1,,,,Yemen
391721 - - Of polymers of ethylene,,35.00,35.00,1,,,,Yemen
391722 - - Of polymers of propylene,,35.00,35.00,1,,,,Yemen
391723 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Yemen
391729 - - Of other plastics,,35.00,35.00,1,,,,Yemen
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,35.00,35.00,1,,,,Yemen
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,35.00,35.00,1,,,,Yemen
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,35.00,35.00,1,,,,Yemen
391739 - - Other,,35.00,35.00,1,,,,Yemen
391740 - Fittings,,35.00,35.00,1,,,,Yemen
391810 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Yemen
391890 - Of other plastics,,35.00,35.00,1,,,,Yemen
391910 - In rolls of a width not exceeding 20 cm,,35.00,35.00,1,,,,Yemen
391990 - Other,,35.00,35.00,1,,,,Yemen
392010 - Of polymers of ethylene,,35.00,35.00,1,,,,Yemen
392020 - Of polymers of propylene,,35.00,35.00,1,,,,Yemen
392030 - Of polymers of styrene,,35.00,35.00,1,,,,Yemen
392041 - - Rigid,,35.00,35.00,1,,,,Yemen
392042 - - Flexible,,35.00,35.00,1,,,,Yemen
392051 - - Of polymethyl methacrylate,,35.00,35.00,1,,,,Yemen
392059 - - Other,,35.00,35.00,1,,,,Yemen
392061 - - Of polycarbonates,,35.00,35.00,1,,,,Yemen
392062 - - Of polyethylene terephthalate,,35.00,35.00,1,,,,Yemen
392063 - - Of unsaturated polyesters,,35.00,35.00,1,,,,Yemen
392069 - - Of other polyesters,,35.00,35.00,1,,,,Yemen
392071 - - Of regenerated cellulose,,35.00,35.00,1,,,,Yemen
392072 - - Of vulcanised fibre,,35.00,35.00,1,,,,Yemen
392073 - - Of cellulose acetate,,35.00,35.00,1,,,,Yemen
392079 - - Of other cellulose derivatives,,35.00,35.00,1,,,,Yemen
392091 - - Of polyvinyl butyral,,35.00,35.00,1,,,,Yemen
392092 - - Of polyamides,,35.00,35.00,1,,,,Yemen
392093 - - Of amino-resins,,35.00,35.00,1,,,,Yemen
392094 - - Of phenolic resins,,35.00,35.00,1,,,,Yemen
392099 - - Of other plastics,,35.00,35.00,1,,,,Yemen
392111 - - Of polymers of styrene,,35.00,35.00,1,,,,Yemen
392112 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Yemen
392113 - - Of polyurethanes,,35.00,35.00,1,,,,Yemen
392114 - - Of regenerated cellulose,,35.00,35.00,1,,,,Yemen
392119 - - Of other plastics,,35.00,35.00,1,,,,Yemen
392190 - Other,,35.00,35.00,1,,,,Yemen
"392210 - Baths, shower-baths and wash-basins",,35.00,35.00,1,,,,Yemen
392220 - Lavatory seats and covers,,35.00,35.00,1,,,,Yemen
392290 - Other,,35.00,35.00,1,,,,Yemen
"392310 - Boxes, cases, crates and similar articles",,35.00,35.00,1,,,,Yemen
392321 - - Of polymers of ethylene,,35.00,35.00,1,,,,Yemen
392329 - - Of other plastics,,35.00,35.00,1,,,,Yemen
"392330 - Carboys, bottles, flasks and similar articles",,35.00,35.00,1,,,,Yemen
"392340 - Spools, cops, bobbins and similar supports",,35.00,35.00,1,,,,Yemen
"392350 - Stoppers, lids, caps and other closures",,35.00,35.00,1,,,,Yemen
392390 - Other,,35.00,35.00,1,,,,Yemen
392410 - Tableware and kitchenware,,35.00,35.00,1,,,,Yemen
392490 - Other,,35.00,35.00,1,,,,Yemen
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,35.00,35.00,1,,,,Yemen
"392520 - Doors, windows and their frames and thresholds for doors",,35.00,35.00,1,,,,Yemen
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,35.00,35.00,1,,,,Yemen
392590 - Other,,35.00,35.00,1,,,,Yemen
392610 - Office or school supplies,,35.00,35.00,1,,,,Yemen
392620 - Articles of apparel and clothing accessories (including gloves),,35.00,35.00,1,,,,Yemen
"392630 - Fittings for furniture, coachwork of the like",,35.00,35.00,1,,,,Yemen
392640 - Statuettes and other ornamental articles,,35.00,35.00,1,,,,Yemen
392690 - Other,,35.00,35.00,1,,,,Yemen
,2000,,38.50,38.50,126,,,,Yemen
390110 - Polyethylene having a specific gravity of less than 0.94,,38.50,38.50,1,,,,Yemen
390120 - Polyethylene having a specific gravity of 0.94 or more,,38.50,38.50,1,,,,Yemen
390130 - Ethylene-vinyl acetate copolymers,,38.50,38.50,1,,,,Yemen
390190 - Other,,38.50,38.50,1,,,,Yemen
390210 - Polypropylene,,38.50,38.50,1,,,,Yemen
390220 - Polyisobutylene,,38.50,38.50,1,,,,Yemen
390230 - Propylene copolymers,,38.50,38.50,1,,,,Yemen
390290 - Other,,38.50,38.50,1,,,,Yemen
390311 - - Expansible,,38.50,38.50,1,,,,Yemen
390319 - - Other,,38.50,38.50,1,,,,Yemen
390320 - Styrene-acrylonitrile (SAN) copolymers,,38.50,38.50,1,,,,Yemen
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,38.50,38.50,1,,,,Yemen
390390 - Other,,38.50,38.50,1,,,,Yemen
"390410 - Polyvinyl chloride, not mixed with any other substances",,38.50,38.50,1,,,,Yemen
390421 - - Non-plasticised,,38.50,38.50,1,,,,Yemen
390422 - - Plasticised,,38.50,38.50,1,,,,Yemen
390430 - Vinyl chloride-vinyl acetate copolymers,,38.50,38.50,1,,,,Yemen
390440 - Other vinyl chloride copolymers,,38.50,38.50,1,,,,Yemen
390450 - Vinylidene chloride polymers,,38.50,38.50,1,,,,Yemen
390461 - - Polytetrafluoroethylene,,38.50,38.50,1,,,,Yemen
390469 - - Other,,38.50,38.50,1,,,,Yemen
390490 - Other,,38.50,38.50,1,,,,Yemen
390512 - - In aqueous dispersion,,38.50,38.50,1,,,,Yemen
390519 - - Other,,38.50,38.50,1,,,,Yemen
390521 - - In aqueous dispersion,,38.50,38.50,1,,,,Yemen
390529 - - Other,,38.50,38.50,1,,,,Yemen
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,38.50,38.50,1,,,,Yemen
390591 - - Copolymers,,38.50,38.50,1,,,,Yemen
390599 - - Other,,38.50,38.50,1,,,,Yemen
390610 - Polymethyl methacrylate,,38.50,38.50,1,,,,Yemen
390690 - Other,,38.50,38.50,1,,,,Yemen
390710 - Polyacetals,,38.50,38.50,1,,,,Yemen
390720 - Other polyethers,,38.50,38.50,1,,,,Yemen
390730 - Epoxide resins,,38.50,38.50,1,,,,Yemen
390740 - Polycarbonates,,38.50,38.50,1,,,,Yemen
390750 - Alkyd resins,,38.50,38.50,1,,,,Yemen
390760 - Polyethylene terephthalate,,38.50,38.50,1,,,,Yemen
390791 - - Unsaturated,,38.50,38.50,1,,,,Yemen
390799 - - Other,,38.50,38.50,1,,,,Yemen
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,38.50,38.50,1,,,,Yemen
390890 - Other,,38.50,38.50,1,,,,Yemen
390910 - Urea resins; thiourea resins,,38.50,38.50,1,,,,Yemen
390920 - Melamine resins,,38.50,38.50,1,,,,Yemen
390930 - Other amino-resins,,38.50,38.50,1,,,,Yemen
390940 - Phenolic resins,,38.50,38.50,1,,,,Yemen
390950 - Polyurethanes,,38.50,38.50,1,,,,Yemen
391000 Silicones in primary forms,,38.50,38.50,1,,,,Yemen
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,38.50,38.50,1,,,,Yemen
391190 - Other,,38.50,38.50,1,,,,Yemen
391211 - - Non-plasticised,,38.50,38.50,1,,,,Yemen
391212 - - Plasticised,,38.50,38.50,1,,,,Yemen
391220 - Cellulose nitrates (including collodions),,38.50,38.50,1,,,,Yemen
391231 - - Carboxymethylcellulose and its salts,,38.50,38.50,1,,,,Yemen
391239 - - Other,,38.50,38.50,1,,,,Yemen
391290 - Other,,38.50,38.50,1,,,,Yemen
"391310 - Alginic acid, its salts and esters",,38.50,38.50,1,,,,Yemen
391390 - Other,,38.50,38.50,1,,,,Yemen
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,38.50,38.50,1,,,,Yemen
391510 - Of polymers of ethylene,,38.50,38.50,1,,,,Yemen
391520 - Of polymers of styrene,,38.50,38.50,1,,,,Yemen
391530 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Yemen
391590 - Of other plastics,,38.50,38.50,1,,,,Yemen
391610 - Of polymers of ethylene,,38.50,38.50,1,,,,Yemen
391620 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Yemen
391690 - Of other plastics,,38.50,38.50,1,,,,Yemen
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,38.50,38.50,1,,,,Yemen
391721 - - Of polymers of ethylene,,38.50,38.50,1,,,,Yemen
