Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
390529 -- Other,,7.10,7.10,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.10,7.10,1,,,,Nepal
390591 -- Copolymers,,7.10,7.10,1,,,,Nepal
390599 -- Other,,3.55,3.55,2,,,,Nepal
390610 - Poly(methyl methacrylate),,7.10,7.10,1,,,,Nepal
390690 - Other,,1.73,1.73,7,,,,Nepal
390710 - Polyacetals,,6.50,6.50,1,,,,Nepal
390720 - Other polyethers,,5.20,5.20,5,,,,Nepal
390730 - Epoxide resins,,6.50,6.50,1,,,,Nepal
390740 - Polycarbonates,,6.50,6.50,1,,,,Nepal
390750 - Alkyd resins,,6.50,6.50,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Nepal
390791 -- Unsaturated,,6.50,6.50,2,,,,Nepal
390799 -- Other,,3.25,3.25,4,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Nepal
390890 - Other,,6.50,6.50,1,,,,Nepal
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Nepal
390920 - Melamine resins,,6.50,6.50,1,,,,Nepal
390930 - Other amino-resins,,6.50,6.50,1,,,,Nepal
390940 - Phenolic resins,,6.50,6.50,1,,,,Nepal
390950 - Polyurethanes,,3.25,3.25,2,,,,Nepal
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.10,7.10,1,,,,Nepal
391190 - Other,,2.85,2.85,6,,,,Nepal
391211 -- Non-plasticised,,6.50,6.50,1,,,,Nepal
391212 -- Plasticised,,6.50,6.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,6.67,6.67,3,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Nepal
391239 -- Other,,4.33,4.33,3,,,,Nepal
391290 - Other,,6.45,6.45,2,,,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Nepal
391390 - Other,,6.95,6.95,4,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Nepal
391510 - Of polymers of ethylene,,7.10,7.10,1,,,,Nepal
391520 - Of polymers of styrene,,7.10,7.10,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,7.10,7.10,1,,,,Nepal
391590 - Of other plastics,,6.80,6.80,6,,,,Nepal
391610 - Of polymers of ethylene,,7.10,7.10,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,7.10,7.10,2,,,,Nepal
391690 - Of other plastics,,6.67,6.67,7,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Nepal
391721 -- Of polymers of ethylene,,4.53,4.53,3,,,,Nepal
391722 -- Of polymers of propylene,,4.53,4.53,3,,,,Nepal
391723 -- Of polymers of vinyl chloride,,4.53,4.53,3,,,,Nepal
391729 -- Of other plastics,,5.32,5.32,5,,,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.76,6.76,7,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Nepal
391739 -- Other,,5.32,5.32,5,,,,Nepal
391740 - Fittings,,3.25,3.25,2,,,,Nepal
391810 - Of polymers of vinyl chloride,,7.10,7.10,2,,,,Nepal
391890 - Of other plastics,,7.10,7.10,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,,6.62,6.62,9,,,,Nepal
391990 - Other,,6.82,6.82,6,,,,Nepal
392010 - Of polymers of ethylene,,5.33,5.33,8,,,,Nepal
392020 - Of polymers of propylene,,7.10,7.10,5,,,,Nepal
392030 - Of polymers of styrene,,7.10,7.10,1,,,,Nepal
392043 -- Containing by weight not less than 6% of plasticizers,,7.10,7.10,2,,,,Nepal
392049 -- Other,,7.10,7.10,2,,,,Nepal
392051 -- Of poly(methyl methacrylate),,7.10,7.10,1,,,,Nepal
392059 -- Other,,3.55,3.55,2,,,,Nepal
392061 -- Of polycarbonates,,7.20,7.20,1,,,,Nepal
392062 -- Of poly(ethylene terephthalate),,3.60,3.60,4,,,,Nepal
392063 -- Of unsaturated polyesters,,7.20,7.20,1,,,,Nepal
392069 -- Of other polyesters,,7.20,7.20,1,,,,Nepal
392071 -- Of regenerated cellulose,,6.85,6.85,2,,,,Nepal
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Nepal
392073 -- Of cellulose acetate,,6.67,6.67,3,,,,Nepal
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Nepal
392091 -- Of poly(vinyl butyral),,7.10,7.10,1,,,,Nepal
392092 -- Of polyamides,,6.50,6.50,1,,,,Nepal
392093 -- Of amino-resins,,6.50,6.50,1,,,,Nepal
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Nepal
392099 -- Of other plastics,,2.87,2.87,7,,,,Nepal
392111 -- Of polymers of styrene,,7.10,7.10,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,,7.10,7.10,1,,,,Nepal
392113 -- Of polyurethanes,,6.50,6.50,2,,,,Nepal
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Nepal
392119 -- Of other plastics,,7.10,7.10,1,,,,Nepal
392190 - Other,,6.72,6.72,9,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Nepal
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Nepal
392290 - Other,,6.50,6.50,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,Nepal
392321 -- Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
392329 -- Of other plastics,"2,624",6.50,6.50,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Nepal
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Nepal
392390 - Other,,6.50,6.50,2,,,,Nepal
392410 - Tableware and kitchenware,147,6.50,6.50,1,,,,Nepal
392490 - Other,,6.50,6.50,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,6.50,6.50,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Nepal
392590 - Other,,6.50,6.50,3,,,,Nepal
392610 - Office or school supplies,,6.50,6.50,1,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,6.50,6.50,1,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"17,092",6.50,6.50,1,,,,Nepal
392690 - Other,"1,923",4.88,4.88,4,,,,Nepal
,2002,"23,616",5.90,5.90,263,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,7.70,7.70,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.85,3.85,2,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,7.70,7.70,1,,,,Nepal
390190 - Other,,2.57,2.57,3,,,,Nepal
390210 - Polypropylene,,7.70,7.70,1,,,,Nepal
390220 - Polyisobutylene,,7.70,7.70,1,,,,Nepal
390230 - Propylene copolymers,,7.70,7.70,1,,,,Nepal
390290 - Other,,2.57,2.57,3,,,,Nepal
390311 -- Expansible,,7.70,7.70,1,,,,Nepal
390319 -- Other,,7.70,7.70,1,,,,Nepal
390320 - Styrene- Acrylonitrile (SAN) copolymers,,7.70,7.70,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,7.70,7.70,1,,,,Nepal
390390 - Other,,2.57,2.57,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,7.70,7.70,1,,,,Nepal
390421 -- Non-plasticised,,7.70,7.70,1,,,,Nepal
390422 -- Plasticised,,7.70,7.70,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,7.70,7.70,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,7.70,7.70,1,,,,Nepal
390450 - Vinylidene chloride polymers,,3.85,3.85,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,7.70,7.70,1,,,,Nepal
390469 -- Other,,3.85,3.85,2,,,,Nepal
390490 - Other,,7.70,7.70,1,,,,Nepal
390512 -- In aqueous dispersion,,7.60,7.60,1,,,,Nepal
390519 -- Other,,7.60,7.60,1,,,,Nepal
390521 -- In aqueous dispersion,,7.60,7.60,1,,,,Nepal
390529 -- Other,,7.60,7.60,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.70,7.70,1,,,,Nepal
390591 -- Copolymers,,7.70,7.70,1,,,,Nepal
390599 -- Other,,3.85,3.85,2,,,,Nepal
390610 - Poly(methyl methacrylate),,7.70,7.70,1,,,,Nepal
390690 - Other,,1.81,1.81,7,,,,Nepal
390710 - Polyacetals,,6.50,6.50,1,,,,Nepal
390720 - Other polyethers,,5.20,5.20,5,,,,Nepal
390730 - Epoxide resins,,6.50,6.50,1,,,,Nepal
390740 - Polycarbonates,,6.50,6.50,1,,,,Nepal
390750 - Alkyd resins,,6.50,6.50,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Nepal
390791 -- Unsaturated,,6.50,6.50,2,,,,Nepal
390799 -- Other,,3.25,3.25,4,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Nepal
390890 - Other,,6.50,6.50,1,,,,Nepal
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Nepal
390920 - Melamine resins,,6.50,6.50,1,,,,Nepal
390930 - Other amino-resins,,6.50,6.50,1,,,,Nepal
390940 - Phenolic resins,,6.50,6.50,1,,,,Nepal
390950 - Polyurethanes,,3.25,3.25,2,,,,Nepal
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.70,7.70,1,,,,Nepal
391190 - Other,,2.95,2.95,6,,,,Nepal
391211 -- Non-plasticised,,6.50,6.50,1,,,,Nepal
391212 -- Plasticised,,6.50,6.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,6.97,6.97,3,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Nepal
391239 -- Other,,4.33,4.33,3,,,,Nepal
391290 - Other,,6.45,6.45,2,,,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Nepal
391390 - Other,,7.33,7.33,4,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Nepal
391510 - Of polymers of ethylene,,7.70,7.70,1,,,,Nepal
391520 - Of polymers of styrene,,7.70,7.70,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,7.70,7.70,1,,,,Nepal
391590 - Of other plastics,,7.10,7.10,6,,,,Nepal
391610 - Of polymers of ethylene,,7.70,7.70,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,7.70,7.70,2,,,,Nepal
391690 - Of other plastics,,6.84,6.84,7,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Nepal
391721 -- Of polymers of ethylene,,4.73,4.73,3,,,,Nepal
391722 -- Of polymers of propylene,,4.73,4.73,3,,,,Nepal
391723 -- Of polymers of vinyl chloride,,4.73,4.73,3,,,,Nepal
391729 -- Of other plastics,,5.44,5.44,5,,,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,7.01,7.01,7,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Nepal
391739 -- Other,,5.44,5.44,5,,,,Nepal
391740 - Fittings,,3.25,3.25,2,,,,Nepal
391810 - Of polymers of vinyl chloride,,7.70,7.70,2,,,,Nepal
391890 - Of other plastics,,7.70,7.70,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,,6.82,6.82,9,,,,Nepal
391990 - Other,,7.12,7.12,6,,,,Nepal
392010 - Of polymers of ethylene,,5.78,5.78,8,,,,Nepal
392020 - Of polymers of propylene,,7.70,7.70,5,,,,Nepal
392030 - Of polymers of styrene,,7.70,7.70,1,,,,Nepal
392043 -- Containing by weight not less than 6% of plasticizers,,7.70,7.70,2,,,,Nepal
392049 -- Other,,7.70,7.70,2,,,,Nepal
392051 -- Of poly(methyl methacrylate),,7.70,7.70,1,,,,Nepal
392059 -- Other,,3.85,3.85,2,,,,Nepal
392061 -- Of polycarbonates,,7.80,7.80,1,,,,Nepal
392062 -- Of poly(ethylene terephthalate),,3.90,3.90,4,,,,Nepal
392063 -- Of unsaturated polyesters,,7.80,7.80,1,,,,Nepal
392069 -- Of other polyesters,,7.80,7.80,1,,,,Nepal
392071 -- Of regenerated cellulose,,7.15,7.15,2,,,,Nepal
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Nepal
392073 -- Of cellulose acetate,,6.87,6.87,3,,,,Nepal
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Nepal
392091 -- Of poly(vinyl butyral),,7.70,7.70,1,,,,Nepal
392092 -- Of polyamides,,6.50,6.50,1,,,,Nepal
392093 -- Of amino-resins,,6.50,6.50,1,,,,Nepal
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Nepal
392099 -- Of other plastics,,2.96,2.96,7,,,,Nepal
392111 -- Of polymers of styrene,,7.70,7.70,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,,7.70,7.70,1,,,,Nepal
392113 -- Of polyurethanes,,6.50,6.50,2,,,,Nepal
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Nepal
392119 -- Of other plastics,,7.70,7.70,1,,,,Nepal
392190 - Other,,6.92,6.92,9,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Nepal
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Nepal
392290 - Other,,6.50,6.50,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,Nepal
392321 -- Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
392329 -- Of other plastics,9,6.50,6.50,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Nepal
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Nepal
392390 - Other,,6.50,6.50,2,,,,Nepal
392410 - Tableware and kitchenware,,6.50,6.50,1,,,,Nepal
392490 - Other,,6.50,6.50,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,6.50,6.50,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Nepal
392590 - Other,,6.50,6.50,3,,,,Nepal
392610 - Office or school supplies,,6.50,6.50,1,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,6.50,6.50,1,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"17,724",6.50,6.50,1,,,,Nepal
392690 - Other,"5,883",4.88,4.88,4,,,,Nepal
,2001,"15,394",6.17,6.17,267,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,8.30,8.30,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,4.15,4.15,2,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,8.30,8.30,1,,,,Nepal
390190 - Other,,2.77,2.77,3,,,,Nepal
390210 - Polypropylene,,8.30,8.30,1,,,,Nepal
390220 - Polyisobutylene,,8.30,8.30,1,,,,Nepal
390230 - Propylene copolymers,,8.30,8.30,1,,,,Nepal
390290 - Other,,2.77,2.77,3,,,,Nepal
390311 - - Expansible,,8.30,8.30,1,,,,Nepal
390319 - - Other,,8.30,8.30,1,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,8.30,8.30,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,8.30,8.30,1,,,,Nepal
390390 - Other,,2.77,2.77,3,,,,Nepal
"390410 - Polyvinyl chloride, not mixed with any other substances",,8.30,8.30,1,,,,Nepal
390421 - - Non-plasticised,,8.30,8.30,1,,,,Nepal
390422 - - Plasticised,,8.30,8.30,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,8.30,8.30,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,8.30,8.30,1,,,,Nepal
390450 - Vinylidene chloride polymers,,4.15,4.15,2,,,,Nepal
390461 - - Polytetrafluoroethylene,,8.30,8.30,1,,,,Nepal
390469 - - Other,,4.15,4.15,2,,,,Nepal
390490 - Other,,8.30,8.30,1,,,,Nepal
390512 - - In aqueous dispersion,,8.20,8.20,1,,,,Nepal
390519 - - Other,,8.20,8.20,1,,,,Nepal
390521 - - In aqueous dispersion,,8.20,8.20,1,,,,Nepal
390529 - - Other,,8.20,8.20,1,,,,Nepal
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.30,8.30,1,,,,Nepal
390591 - - Copolymers,,8.30,8.30,1,,,,Nepal
390599 - - Other,,4.15,4.15,2,,,,Nepal
390610 - Polymethyl methacrylate,,8.30,8.30,1,,,,Nepal
390690 - Other,"2,319",1.90,1.90,7,,,,Nepal
390710 - Polyacetals,,6.50,6.50,1,,,,Nepal
390720 - Other polyethers,,5.20,5.20,5,,,,Nepal
390730 - Epoxide resins,,6.50,6.50,1,,,,Nepal
390740 - Polycarbonates,,6.50,6.50,1,,,,Nepal
390750 - Alkyd resins,,6.50,6.50,1,,,,Nepal
390760 - Polyethylene terephthalate,,6.50,6.50,2,,,,Nepal
390791 - - Unsaturated,,6.50,6.50,2,,,,Nepal
390799 - - Other,,3.25,3.25,4,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Nepal
390890 - Other,,6.50,6.50,1,,,,Nepal
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Nepal
390920 - Melamine resins,,6.50,6.50,1,,,,Nepal
390930 - Other amino-resins,,6.50,6.50,1,,,,Nepal
390940 - Phenolic resins,,6.50,6.50,1,,,,Nepal
390950 - Polyurethanes,,3.25,3.25,2,,,,Nepal
391000 Silicones in primary forms,,6.50,6.50,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,8.30,8.30,1,,,,Nepal
391190 - Other,,3.05,3.05,6,,,,Nepal
391211 - - Non-plasticised,,6.50,6.50,1,,,,Nepal
391212 - - Plasticised,,6.50,6.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,7.30,7.30,3,,,,Nepal
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Nepal
391239 - - Other,,4.33,4.33,3,,,,Nepal
391290 - Other,,6.45,6.45,2,,,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Nepal
391390 - Other,,7.78,7.78,4,,,,Nepal
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Nepal
391510 - Of polymers of ethylene,,8.30,8.30,1,,,,Nepal
391520 - Of polymers of styrene,,8.30,8.30,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,8.30,8.30,1,,,,Nepal
391590 - Of other plastics,,7.40,7.40,6,,,,Nepal
391610 - Of polymers of ethylene,,8.30,8.30,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,8.30,8.30,2,,,,Nepal
391690 - Of other plastics,,7.01,7.01,7,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Nepal
391721 - - Of polymers of ethylene,,4.93,4.93,3,,,,Nepal
391722 - - Of polymers of propylene,,4.93,4.93,3,,,,Nepal
391723 - - Of polymers of vinyl chloride,,4.93,4.93,3,,,,Nepal
391729 - - Of other plastics,,5.56,5.56,5,,,,Nepal
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Nepal
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,7.27,7.27,7,,,,Nepal
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Nepal
391739 - - Other,,5.56,5.56,5,,,,Nepal
391740 - Fittings,,3.25,3.25,2,,,,Nepal
391810 - Of polymers of vinyl chloride,,8.30,8.30,2,,,,Nepal
391890 - Of other plastics,,8.30,8.30,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,,7.03,7.03,9,,,,Nepal
391990 - Other,,7.43,7.43,6,,,,Nepal
392010 - Of polymers of ethylene,,6.23,6.23,8,,,,Nepal
392020 - Of polymers of propylene,,8.30,8.30,5,,,,Nepal
392030 - Of polymers of styrene,,8.30,8.30,1,,,,Nepal
392041 - - Rigid,,8.30,8.30,4,,,,Nepal
392042 - - Flexible,,8.30,8.30,4,,,,Nepal
392051 - - Of polymethyl methacrylate,,8.30,8.30,1,,,,Nepal
392059 - - Other,,4.15,4.15,2,,,,Nepal
392061 - - Of polycarbonates,,8.50,8.50,1,,,,Nepal
392062 - - Of polyethylene terephthalate,,4.25,4.25,4,,,,Nepal
392063 - - Of unsaturated polyesters,,8.50,8.50,1,,,,Nepal
392069 - - Of other polyesters,,8.50,8.50,1,,,,Nepal
392071 - - Of regenerated cellulose,,7.50,7.50,2,,,,Nepal
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Nepal
392073 - - Of cellulose acetate,,7.10,7.10,3,,,,Nepal
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Nepal
392091 - - Of polyvinyl butyral,,8.30,8.30,1,,,,Nepal
392092 - - Of polyamides,,6.50,6.50,1,,,,Nepal
392093 - - Of amino-resins,,6.50,6.50,1,,,,Nepal
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Nepal
392099 - - Of other plastics,,3.04,3.04,7,,,,Nepal
392111 - - Of polymers of styrene,,8.30,8.30,1,,,,Nepal
392112 - - Of polymers of vinyl chloride,,8.30,8.30,1,,,,Nepal
392113 - - Of polyurethanes,,6.50,6.50,2,,,,Nepal
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Nepal
392119 - - Of other plastics,,8.30,8.30,1,,,,Nepal
392190 - Other,,7.14,7.14,9,,,,Nepal
"392210 - Baths, shower-baths and wash-basins",,6.50,6.50,1,,,,Nepal
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Nepal
392290 - Other,,6.50,6.50,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,Nepal
392321 - - Of polymers of ethylene,"1,191",6.50,6.50,1,,,,Nepal
392329 - - Of other plastics,,6.50,6.50,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Nepal
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Nepal
392390 - Other,,6.50,6.50,2,,,,Nepal
392410 - Tableware and kitchenware,,6.50,6.50,1,,,,Nepal
392490 - Other,,6.50,6.50,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Nepal
392590 - Other,,6.50,6.50,3,,,,Nepal
392610 - Office or school supplies,,6.50,6.50,1,,,,Nepal
392620 - Articles of apparel and clothing accessories (including gloves),,6.50,6.50,1,,,,Nepal
"392630 - Fittings for furniture, coachwork of the like",,6.50,6.50,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"11,570",6.50,6.50,1,,,,Nepal
392690 - Other,313,4.88,4.88,4,,,,Nepal
,2000,"50,734",6.40,6.40,267,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,8.90,8.90,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,4.45,4.45,2,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,8.90,8.90,1,,,,Nepal
390190 - Other,,2.97,2.97,3,,,,Nepal
390210 - Polypropylene,,8.90,8.90,1,,,,Nepal
390220 - Polyisobutylene,,8.90,8.90,1,,,,Nepal
390230 - Propylene copolymers,,8.90,8.90,1,,,,Nepal
390290 - Other,,2.97,2.97,3,,,,Nepal
390311 - - Expansible,,8.90,8.90,1,,,,Nepal
390319 - - Other,"5,356",8.90,8.90,1,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,8.90,8.90,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,8.90,8.90,1,,,,Nepal
390390 - Other,,2.97,2.97,3,,,,Nepal
"390410 - Polyvinyl chloride, not mixed with any other substances",,8.90,8.90,1,,,,Nepal
390421 - - Non-plasticised,,8.90,8.90,1,,,,Nepal
390422 - - Plasticised,,8.90,8.90,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,8.90,8.90,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,8.90,8.90,1,,,,Nepal
390450 - Vinylidene chloride polymers,,4.45,4.45,2,,,,Nepal
390461 - - Polytetrafluoroethylene,,8.90,8.90,1,,,,Nepal
390469 - - Other,,4.45,4.45,2,,,,Nepal
390490 - Other,,8.90,8.90,1,,,,Nepal
390512 - - In aqueous dispersion,,8.70,8.70,1,,,,Nepal
390519 - - Other,,8.70,8.70,1,,,,Nepal
390521 - - In aqueous dispersion,,8.70,8.70,1,,,,Nepal
390529 - - Other,,8.70,8.70,1,,,,Nepal
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.90,8.90,1,,,,Nepal
390591 - - Copolymers,,8.90,8.90,1,,,,Nepal
390599 - - Other,,4.45,4.45,2,,,,Nepal
390610 - Polymethyl methacrylate,,8.90,8.90,1,,,,Nepal
390690 - Other,,1.99,1.99,7,,,,Nepal
390710 - Polyacetals,,6.50,6.50,1,,,,Nepal
390720 - Other polyethers,,5.20,5.20,5,,,,Nepal
390730 - Epoxide resins,,6.50,6.50,1,,,,Nepal
390740 - Polycarbonates,,6.50,6.50,1,,,,Nepal
390750 - Alkyd resins,,6.50,6.50,1,,,,Nepal
390760 - Polyethylene terephthalate,,6.50,6.50,2,,,,Nepal
390791 - - Unsaturated,,6.50,6.50,2,,,,Nepal
390799 - - Other,,3.25,3.25,4,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Nepal
390890 - Other,,6.50,6.50,1,,,,Nepal
